Tom always felt irregular heart beat. He was diagnosed with the palpitation.,Palpitations are a symptom described as the sensation of having an irregular heart beat.,Patients have irregular heart beats.
Tom needs to know the precise audio frequency. He measured with the unit of megahertz.,Megahertz is the number of cycles per second.,Megaphertz is the measurement of the number of times a sound wave travels from one source to another.
The physicist gave an electron to a single charged ion. He found that neutralization occured.,Neutralization occurs when a singly charged ion gains an electron.,Neutralization occurs when one of the charged ions dissociates from the ion's ion-base.
Lili will choose a branch of systematics to continue her study. She chooses taxonomy.,Taxonomy is one of the three branches of systematics.,Taxonomy is the study of the distribution of species.
Many houses are equipped with heaters. The purpose of warming up has been achieved.,Heaters serve purposes.,Heaters are used to cool buildings.
Students listen to different lessons every day. They have to study for diffent goals of the lessons.,Lessons focus on goals.,Difficulties are caused by lack of attention.
"Lilia has a gift for singing. Although she has not received vocal training, her singing are very skilled.",Talent is the natural ability to do something well.,Songs have skills.
Peter put the mallard in the lake. The mallard swam to the middle of the lake.,Mallards swim in water.,Mallard swims to the bottom of lakes.
Tom saw the production of light through a chemical reaction. Tom believes in chemiluminescence.,Chemiluminescence refers to the production of light through a chemical reaction.,Chemilumine is a type of light-emitting diodes produced by the photoreceptors.
Mary likes eating fish very much. Her mother always buys minnows.,Minnows are the most abundant of british freshwater fishes.,Minnows are a good source of protein.
The docter suggested Phytotherapy. Tom received treatment using plant products.,Phytotherapy is the treatment using plant products.,Phytotherapy is a plant-based medicine.
Tom is an expert studying astronomy. He have studied al extraterrestrial objects.,Astronomy comprises the study of all extraterrestrial objects.,Astronomers study the exoplanets.
Many patients were given medication. Some of them had allergic reactions.,Medication causes allergic reaction.,Antibiotics can be used to reduce the number of allergic reactions in a group of patients.
The phycist is responsible for detecting trapped particles around the planet. He performs his resposibility with the help of magnetometers.,Magnetometers detect trapped charged particles around the planet.,Magnetometers measure the amount of magnetic field generated by a given particle.
The Aquifers were mostly pollution. We cannogt get clean water from those underground reservoirs.,Aquifers are underground reservoirs.,Cannogt is the main source of drinking water in the aquifers.
Monkeys are particularly abundant in the forests of this habitat. The population of monkey is high.,Population densityis the number of individuals in some specified area of habitat.,Mammals live in a variety of habitats.
The electric wires fell into the water. Electricity was conducted to the water.,Wire conducts electricity.,Electricity is used to provide power.
There samples of radiolarian and protozoan were placed under the microscope. The radiolarian was observed to be much bigger.,Radiolarians are of large size as protozoans.,Protozoan are smaller than radiolarians.
It has been rainy most of the year and the soil is very wet. Muskmelons are not growing well.,Muskmelons are sensitive to damping off especially under cool wet soil conditions.,Muskmels grow best in dry conditions.
Jerry fainted with a shock. His serious condition needed immediate medical treatment.,Shock is a serious condition requiring immediate medical treatment.,Dizziness is the result of a lack of oxygen.
He met a blind man. He is very pity for this man.,Pity is a very common emotion in the sighted person towards a blind person.,Prayer is the act of giving up one's life to save another.
The chemist added many reagents to the two enantiomers respectively. All reagents proved the identical chemical properties of the enantiomers except the optically active reagents.,Enantiomers have identical chemical properties except toward optically active reagents.,Reagents are one of the most common reagents used in chemistry.
Linda's father is a builder. Linda's house is built by her father.,Builders build homes.,Buildings are used to build homes.
Few people can eliminate their universal human traits in their experience. Most people seems to have the trait of ethnocentrism.,Ethnocentrism seems to be a universal trait of human experience.,Ethnocentrisms are a type of universal human trait.
The male elk gradually grew up. The size of its antlers has also changed.,Antlers are produced yearly by male elk but the size of the antlers changes as the elk ages.,Antlers grow from a small size to a large size.
He wanted to study the flowers of the lily family. He first studied tulips.,Tulips are a part of the lily family.,Tulips are a type of lily flower.
Czech asked the teacher if there were other examples of non-homologous recombination. The teacher introduced transposition to Czech.,Transposition is another example of non-homologous recombination.,Transposition is the process of re-transposition of a single amino acid from one amino acid to another.
They weighed a carabao. The scale showed that it was 300kg.,Carabaos weigh kgs.,Carabao is the weight of a human being.
The security inks should be preserved properly. They shouldn't be exposed to common eradication chemicals.,Security inks react with common eradication chemicals.,Remediation is the process by which a chemical is removed from the environment.
There was one part of the intestine folds in on itself in this patient. The doctor thought he had the intussusception.,Intussusception is when one part of the intestine folds in on itself.,Intussusceptibility is the ability to detect the presence of a certain type of intestinal epithelial cell.
I cooked the flesh in the kitchen. I smelt fine flavour.,Flesh has fine flavour.,Cooking is a process of adding flavour to food.
The skippers are going to look for food. The skippers drank the nectar of various flowering plants.,Skippers dart actively around drinking nectar from a wide variety of blossoming plants.,Nectar is a source of pollen.
The farmer fertilized the potatoes. The farmer had a harvest on potatoes.,Fertilizer provides benefits.,Farmers produce their own food.
Tracy's hiuse is in fire. The fireworkers took use of macrozamia.,Macrozamia are fire tolerant.,Macrozamia is a non-toxic herb used in firefighting.
John is an experienced thief. He has stolen something.,Thiefs have stolen things.,A thief is someone who is capable of stealing something.
Tom doesn't know a few words. He can't express himself clearly.,Literacy is a gauge of one's language ability.,"

""I have to say something,"" he says."
I used pea seeds as the bullets of my catapult. I sent out bullets of different sizes.,Peas vary widely in seed size.,Pine seeds have bullet holes.
A serious criminal case has happened recently. The police department mobilized all its officers to investigate the case.,Cops are assigned with tasks.,"

Police have a responsibility to investigate serious criminal cases."
Bell has a strong viability. He proves the function of vitality.,Viability is a function of vitality.,Vitality is the ability to maintain a state of health.
He has a lot of experience in mountaineering. He gave a lot of advice to the climbers.,Suggestions base on experience.,Mountaineering is a way to learn skills.
My grandpa attached the hard hollow segments loosely. He made me a rattle.,Rattles are made of loosely attached hard hollow segments.,Rattle is a sound made by rattling the hollow segments.
The rats under investigation showed ischemic renal injury. They were injected with Polymerase to alleviate the symptom.,Polymerase attenuates ischemic renal injury in rats.,Polymerase is an antiplatelet-mediated vasodilator.
The child eats cereals every day. He was healthy.,Cereals provide healthy snacks.,Cereals contain protein.
People there have no literacy. They can not understand the words on paper or wirte any words.,Literacy consists of writing as well as reading ability.,Literacy is the ability to read.
Jack said he could see some spots in his field of vision. The docter said that was just after image.,Afterimage is the perception of spots in the field of vision.,"

""I can see a little bit of light coming from the side of my head,"" he said."
Tom needs money. Tom is planning to rob the bank.,Crime involves properties.,Robberies require money.
Tony uses his toothbrush twice a day. Tony's teeth are very healthy.,A toothbrush is a small brush for cleaning teeth., Toothbrushes help prevent tooth decay.
The worker fainted for having food containing Terbium. He was diagnoised as a  moderately toxic state.,Terbium is considered to be moderately toxic.,Terbium is a highly toxic neurotoxin.
This dish is heavily spiced. This dish has a strong aroma.,Spices provide strong aroma.,Spices have a strong smell.
Tom stared at the nasturtium. He found many levels overlapped like petals.,Nasturtium operates on many levels - like the overlapping petals of the flower.,Petals are one of the most common metals in the universe.
This story belongs to a fable. Fox and rabbit in this stroy are in the place of people.,Fables are a specific type of folktale usually about animals behaving as people.,Rabbits live in the wild.
The bacteria on Tom's hand infected tear ducts. Tom bought medicine for sties.,Sties are bacterial infections of tear ducts.,Sties are the most common type of bacterial infection in children.
She got a cataract. The doctor found that her eye's clear lens to become cloudy blocking light.,Cataracts cause the eye's clear lens to become cloudy blocking light.,Cataracts are very common in children.
The number of basophils in this poor girl is outside the bounds of normality. This poor girl has suffered from leukemia.,Basophilia is an uncommon cause of leukocytosis.,Basophils are one of the most common cancer-causing bacteria in the human body.
Many patients with fibroadenomas come for treatment in this hospital. Usually the marble-like lumps of tissue of these patients are harmless.,Fibroadenomas are usually harmless marble-like lumps of tissue.,Fibroadenoma is a benign disease of the fibroblasts of the human fibroblast.
"Mary and her cow are pregnant in the same month. After nine months, she and her cow will give birth to babies.",Cows have the same gestation period as human women - nine months.,Pregnant cows have a gestation period.
His mother asked him to buy a green vegetable. He bought an avocado.,Avocados are a vegetable.,Avocados are one of the most nutritious foods in the world.
Telecommuning is widely employed by many companies due to the outbreak of epidemic. People stay at home working and communicating with colleagues.,Telecommuting refers to working in one's home instead of going to the office to work.,Communication is one of the most effective ways to reduce the spread of disease.
The doctor monitored the human body. They found that it produced the lactase.,Lactase is produced by the body.,Lactase is a chemical produced by the body to break down lactose in the blood.
Mary was one of the runner this time. Mary participated in km tme trials.,Runners participate in km time trials.,Miles are the number of steps needed to complete a marathon.
Tom hopes to build up his physique. He drinks a lot of probiotic juice.,Probiotics also improve the body's ability to resist attacks from disease-causing germs.,Biotics can help with the body's ability to fight off bacteria.
Susan took some doxycycline. She became more sensitive to the stimulation of the sun after a few hours.,Doxycycline increases sensitivity to sunlight.,Diazepam is also used to control the effects of the drug on the central nervous system.
Tom is a dancer. He expressed himself through dance.,Dance is a language of a people spoken with the body.,Dance is the art of expressing oneself through expression.
Tom is trying to make a plywood. He is cutting a thin continous layer of wood off a log as it is spins around.,Plywood is made by cutting a thin continous layer of wood off a log as it is spun around., Plywood is a flexible material.
The man deals with sales. He is part of the market.,Markets include sales.,Sales can be a way to make money.
Tom's gas cooker won't work. He started the fire with a piece of paper.,Paper is also rich in carbon.,"

Gas canisters are made from wood."
A long period passes without substantial rainfall in this area. This area is affected by the drought.,Droughts occur when a long period passes without substantial rainfall.,Drought is caused by a number of causes.
The clothes of this brand are of good quality. The clothes of this brand sell well.,Dominance suggests quality.,Dresses are made of high quality materials.
He said he saw a hellhound running on the street. I knew he told a lie.,A hellhound is a mythical creature.,Hellhounds are very dangerous animals.
Tom was eating the muskmelon. He felt the musk smell.,Muskmelons have musk smell.,Muskmelons are very sensitive to scent.
Tom got some zooids. He uses them for tentacles research.,Zooids carry prominent ciliated tentacles.,Zooids have tentacles.
Tom relinquished his citizenship of his motherland. Tom became a citizen of another country.,Expatriation is the voluntary act of relinquishing one's citizenship.,Citizenship is the legal right to stay in one country.
"They dissected the ovaries in their anatomy class. By mistake, they dissected the kidney next to it.",Ovaries are attached to the kidneys.,Ovaries are the only part of the body known to have an ovary.
These strangers invaded the farmers’ home. These strangers were vile intruders.,Intruders invade homes.,Racism is a serious crime in India.
We came to the boundary of the wildlife habitat. We saw Vegetation.,Vegetation surrounds wildlife habitats.,Vegetation is the separation of vegetation from the animal habitat.
The adhesives producing factory forgot to add rubber silicone acrylic into the its new products. These products didn't function as they used to do.,Adhesives consist of rubber silicone acrylic.,Silicone is a polymer.
There are a lot of donkeys in that area. This habitat has been occupied by them.,Donkeys occupy habitats., Donkeys live in habitats.
The protagonist is growing. The plot changes with it.,Plots follow growth.,Characters grow.
The photographer took use of proper light. He takes a perfect photo.,Photography uses light.,Photographers use proper lighting.
Astronauts wear spacesuits with lithium hydroxide canisters to work in space. Their exhaled carbon dioxide combines with lithium hydroxide to produce water and purify the air around them.,Spacesuits use lithium hydroxide canisters to remove carbon dioxide.,Lithium hydroxides are used in space to make hydrogen gas.
The mountain goat lives in the mountainous regions. The mountain goat has strong hooves for running up the rocky slopes of the mountains.,Hooves are present in animals of the rocky habitat.,Mountains have strong hounds.
The zookeeper raised many animals. The zookeeper fed them with milk.,Milk feeds animals.,Zookeepers feed on the milk of other animals.
Tom was a diabetic when he was 13. He had impotence when he was 25.,Impotence is common in persons with diabetes.,"

Diabetes is the leading cause of death among children in the United States."
My father has mild to moderate hypertension. There is Nadolol as an effective choice in all his medicine.,Nadolol is effective in treating mild to moderate hypertension.,Nadololol is a non-steroidal anti-inflammatory drug with no known side effects.
Tom forgot to clean the infected area. Pycnidia grows around Tom's wound.,Pycnidia develop within the infected tissue.,Pycnidia is the most common cause of necrosis in wounds.
The coast were filled with visitors for tides. Only those in certain ranges could see the tides.,Coasts have limit tidal ranges.,Tides are the only way to see the sea.
Jim faces the stress of finding a job. He is too distressed to sleep at night.,Distress is stress caused by an event in one' s life.,Sleeping is one of the most stressful times of the year.
We thought macromolecules were scant in cells. Our teacher pointed out our thought was wrong.,Macromolecules are abundant in cells.,Macromolecular molecules are the smallest of all the small molecules in the body.
A stove is an enclosed space in which fuel is burned to provide heating. Its surfaces protect people from hurting.,Stoves have surfaces.,Stoves are designed to provide heat.
Lightning rapidly heats and expands the surrounding air. Thunder appears in the sky at once.,Thunder is caused by the expansion of air at high speeds.,Thunder is a powerful energy source.
Amy didn't deal with the tantrum of her son very well. She blamed herself for failure to solve such a natural thing in child's development.,Tantrums are a natural occurrence in every child's development.,Tantrums are natural responses to problems.
The botanist specialized in vascular plants investigated bryohytes. He found the latter has a much wider ranges of distribution.,Bryophytes generally have much wider geographic ranges than vascular plants.,Bryohys are widely distributed throughout the tropics.
Timothy brings some sulfates into the living room. The room is cooling a little bit.,Sulfates cause a cooling of the atmosphere.,Sulfates can help cool the room.
Peter kept a anole in a glass cabinet. The anole climbed out along the wall of the glass cabinet and ran away.,Anoles can climb glass walls.,"

The anole is one of the most common causes of death in adults."
Jack's mother peeks at Jack's diary. Jack's mother learns that Jack has an appointment.,Diaries have appointments., Jack is present at the appointment.
Tom found a wooden bar to fire the paper. He started to produce heat with the friction of the bar.,"Friction produces heat, an essential element of fire.",Pressure is applied to the surface of the paper when the friction is applied.
He told his mother that he wanted a beetle. His mother gave him a ladybug.,Ladybugs are a type of insect known as beetles.,Ladybugs are the most common insect in the United States.
Mary's white blood cell count was significantly lower. The results showed she was infected with streptococcus.,Streptococcus kills white blood cells.,Streptococcal is a common cause of death in the United States.
They  went to the theater. They found it's a room surrounded by walls.,Theaters have walls., Theater has walls.
My mentor calculated the number of recurring periodic waves in one second. She got the frequency of the sound.,Frequency is denoted as the number of times a regularly recurring phenomenon occurs in one second.,Ripples are a series of periodic waves.
Mary felt the extrusion of a mass through her vagina. The docter diagnoised her with prolapse.,Prolapse refers to the extrusion of a mass through the vagina.,Lactation is the removal of an extruded mass through the vagina.
Lucy eats barley every day. She keeps a healthy state.,Barley has healthy nutrients.,Balsam contains calcium.
Farmers want to grow sweeter oranges. Scientists pick one out of thousands of breeds.,Breeds have different genetic characteristics.,Sawberries are the most common in the United States.
Eating lobsters makes Luke allergic. He begins to bleed in the nose.,Nosebleeds are common in food allergy.,Lobsters are one of the most common causes of food poisoning in children.
Tom gave his patient a barbiturates injection in order to relieve his pain during the operation. The patient still suffered from serious pain.,Barbiturates have little analgesic action at subanesthetic doses.,Barbiturate is a drug used to relieve pain.
Alice gave Lucy a call. She told Lucy a lot of news.,Calls include chatter.,Lucy is a young woman who is in love with a man.
Tom sowed bramble seeds last year. Tom ate a lot of pots of brambles this year.,Brambles produce fruit the second year after planting.,Brambles are a type of seed-bearing plant native to the United States.
Scientists are studying a new type of material to make spacecraft. They finally made a new mental containing titanium.,Titanium is a strong lightweight metal used extensively in spacecraft.,Titanium is the most common metal in the universe.
Jessy flattened the blanket on her bed. The colorful surface of the blanket faces up.,Blankets have surfaces.,Roughly one-third of the way through the day is covered with snow.
It has been hailing heavily outside for a few hours. People on the street didn't get wet even without an umbrella.,Hailstones are hard pellets of ice which are usually a few millimetres in diameter.,I have no idea why they use umbrellas.
These two species benefit from their interaction. They achieved Mutualism.,Mutualism occurs when both species benefit from their interaction.,Mutualism is the ability of two species to cooperate in mutual cooperation.
Waterwheels satrted work efficiently. The mills can set to work.,Waterwheels drive mills.,Wine is produced by the milling process.
A biologist measured the amount of venom used by rattlesnakes. He found that its amount could be adjusted.,Rattlesnakes are capable of adjusting the amount of venom they use.,Rattlesnake venom is a neurotoxin.
Alice eats some health products containing antacids. The painkillers he took before have failed.,Antacids interfere with many drugs.,Antacids are used to treat chronic pain in a number of countries including the United States.
Aardvark always looks different from other sea creatures. People can always recognize aardvark easily.,Aardvarks have characteristics.,Davies have distinctive features.
The naughty boy knew his sistar hate animals with big mouths. He caught a bass to scare her.,Bass has large mouths.,Sistar have large mouths.
Jack breaks down hydrogen peroxide. Water is formed.,Peroxide is water with lots of oxygen.,Hydrogen peroxide is a gas produced by the decomposition of water.
Tom often touches the tin bar without any protection. His skin was caustised.,Tin is caustic to the skin.,Tin bars are made of a thin layer of carbon dioxide.
Geese spend a lot of time staying in their nests. Geese build their nests carefully.,Geese prefer nests.,Nests are nest sites.
"As the environment deteriorates, the mass of the star decreases. It becomes less bright than before.",Stars vary in brightness throughout their lives based primarily on their mass.,Astronomers have known for a long time that stars are less luminous.
The guide lead the tourists to climb the mountain. The guide adviced the tourists to have a rest.,Guides advise tourists.,Restrooms offer food.
They are asked to make composites. They used several different materials.,Composites are solid materials made of substances with different physical characteristics., Composites consist of a number of materials.
Mike's parents sent Mike to learn decryption. Mike learned to reverse the unintelligible data into meaningful data using a key.,Decryption is the process of reversing the unintelligible data into meaningful data using a key.,Decryption is the process of reversing the unreadable data into useful data.
"Tom has a peel. Since then, Tom's skin has become red.",Peels can sometimes cause persistent redness of the skin.,Pellets are very sensitive to heat.
Lucy has bought a professional book. She firstly gave a look at the guideline.,Publications explain common guidelines.,Guidelines provide guidance.
"Metals with high conductivity can be used to make wires. Copper, tin and aluminum are all good choices.",Tin is a metal with a high conductivity.,Copper is a good conductor because it has low conductivity.
Lily has conflict with Lucy. Their friends mediate their conflicts.,Mediation is a process used in helping people resolve conflicts.,Lily is the only one who is able to mediate conflicts.
There are many dwarfism patients. Most of them have achondroplasia.,Achondroplasia is the most common type of dwarfism.,Dwarfism is a disease caused by dwarfism.
John was not armed. He picked up a stick.,Sticks are arms.,"

""I have no weapons,"" he said."
Host switch occurred between the two patients. Plasmodium vivax malaria of one of them was passed to the other.,Host switch leads to emergence of Plasmodium vivax malaria in humans.,Plasmodia is a subtype of malaria of the same family.
This is a case of recidivism. The criminal repeated his previous crime.,Recidivism involves repeat offenders of the same crime.,Recidivism is the process of re-offending.
"In an orchard, a photographer prepares to take a picture of papaya flowers. The grower tells the photographer to come back when the papayas are about one meter tall.",Papayas start flowering when they are about one metre tall.,Papayas grow at about one-third the height of their parents' average height.
Jack is an agronomist. He studies the particular plant science concerning crop production.,Agronomists study the particular plant science concerning crop production.,"Agronomists study the specific plant science related to crop production, but also include plants related to agriculture."
It is said that brachiopods appeared in that forest. Many biologist went there for their rarity.,Brachiopods are rare today.,Brachiopod numbers have fluctuated over the years.
She keeps some ringtails. She bought some meat as fodder.,Ringtails are omnivores but seem to prefer meat.,Meat is a source of protein.
John bought some kits. Their total weight is 100 ounces.,Kits weigh ounces., Kits are made of plastic.
Poison damages protein by destroying the peptides. The protein expression will not be regulated in this case.,Peptides regulate some aspects of protein expression.,Proteins are a key component of proteins.
I didn't know what the small brown capsule was. My father told me it was a pupae.,Pupae are small brown capsules.,Pupae are small brown capsules.
Kudus are African animals. We can see many stripes on their backs.,Kudus have blades.,Rabbits have stripes.
The blanket was dirty. He cleaned the surfaces.,Blankets have surfaces.,He washed the blankets.
The plankton bloom all died of the pollution. The manta was hungry.,Manta rays as they feed on plankton bloom.,Manta eat plankton.
The plane was hit in thunderclouds. It was destroyed by large amounts of electrical energy.,Thunderclouds build up large amounts of electrical energy.,Airplanes have power.
Tom is four-month years old. He can walk.,Cubs start to walk at four months of age.,"

""He's very fast."
I want judge her boyfriend. I try to watch his behaviours.,Judging  watchs.,Judgment is about watching the behaviour of the person who is judging.
The metal was conducting electricity. The electrons tiny charged particles inside atoms carried the electricity.,Electricity flows through a material carried by electrons tiny charged particles inside atoms.,Electrons are small enough to conduct electricity.
Prevalent phenomena are usually acceptable at that time. Cannibalism seems to have been acceptable in the earliest times.,Cannibalism seems to have been prevalent in the earliest times.,Cannibalism is a common method of killing animals.
Vegetarian don't eat meat. Hares wont eat meat.,Hares are strictly vegetarian.,Hares are vegetarian.
Winter is coming. Many birds are flying to south these days.,Migration depends on climates.,Birds have flight patterns.
Mapel looked at the stars through a telescope. Mapel only sees a lot of light spots.,Stars appear only as pinpoints of light in the sky even through the most powerful telescopes.,Astronomers use telescopes to look at the entire sky.
The researcher analyzed the nucellus into details. He found that it consists of many living parenchymatous cells.,Nucellus consists of living parenchymatous cells.,Nucelli consist of several living cell types.
The growth of Myceliums should be promised in Tom's experiment. Tom put the microorganism in suitable substrate.,Myceliums grow in suitable substrate.,Microorganisms grow in suitable substrates.
The natural habitat was exploited a lot. It was almosted destroyed.,Exploitation destroys natural habitats.,Wildlife is the natural habitat of many animals.
Luna wants to take pictures of some flowers in early spring. She finds some hepaticas in the fields.,Hepaticas are among the first flowers to bloom in the spring.,Hepaticas are the most common cause of liver damage in young children.
The government encourages students to learn knowledge. Only in this way can students make an impact in the future.,Knowledge cans have impact.,Education is the process by which knowledge is produced.
The child described big black birds in his dream. His parents told him not to be afraid of ravens.,Ravens are big black birds.,Ravens are large black birds.
The doctor told the pregnant woman to have food with high folic acid. She went to buy beets in the supermarket.,Beets contain high amounts of folic acid.,Beets are high in folic acids.
He was interest in painting. His favorite was the painting patterns.,Interest includes patterns.,Paint is the art of making patterns.
"There are many areas in our country. We can identify the, through their different characteristics.",Crews identify areas.,Identification is the process by which we identify a group of individuals.
There is no precipitation in this region. . The prospect of the harvest looks bleak. .,Rain is essential for farming.,Farmers rely heavily on rainfall to feed their livestock.
Tom likes to eat tasteful fruit. Tom often buys avocados.,Avocados have taste.,Avocados are a rich source of vitamin C.
He is the deputy of the CEO. He is responsible for the security of CEO.,Deputies provide security.,Cabinet is the responsibility of the head of the company.
Scientists are studying pollination of flowers. Scientists found that nocturnal insets and the flowers themsleves do great help.,Pollination is often done by nocturnal insects but self-pollination also occurs.,Pollination occurs during the day in the southern hemisphere.
Tom ate a lot of spicy food. His stomach mucosa was damaged.,Irritants affect mucous membranes.,Cucumbers are one of the most common phytochemicals in the body.
The student majored in medicine had to choose a ressearch interest. He chose Psychiatry.,Psychiatry is a branch of medicine.,Ressearch is the study of the relationship between the mind and the body.
My father is an acrobat. He tried to make my body highly plastic.,Acrobats are high-impact plastic.,Acrobatics are the art of making things appear as they are.
Capitalism had a rapid development in this country. Many factories which concentrated on production sprung up.,Capitalism is the growth of an industry with a concentration on production.,In the early 20th century it was the main source of income.
There was a quake in the city. The instrument detected the wave.,Quakes generate waves.,Geophysicists use seismic waves to detect earthquakes.
I observed the whole process of guppies giving birth. I saw the baby guppies come out and swim away.,Guppies can swim as soon as they leave their mother's body.,Guppies give birth to their offspring.
The source of the toxins were exposed to a large amount of heat. It emited a lot highly toxic fumes.,Heat can cause emission of highly toxic fumes.,Exposure to high amounts of heat can lead to neurotoxicity.
Mary's body is very flexibel. She is able to move body joints through a full range of motion.,Flexibility is the ability to move body joints through a full range of motion.,Vibration is the ability of the body to move through an entire range of movement.
Tom wanted to get some gelatine. He hydrolyzed collagen by boiling skin ligaments tendons etc.,Gelatine is obtained by hydrolysis of collagen by boiling skin ligaments tendons etc.,Gelatine is a very strong protease.
Tom puts the bananas in the bag to ripen. There are water drops on the inner wall of the bag after the banana is ripe.,Bananas produce large quantities of heat when they are ripening.,Pruning is the process of removing the fruit from the outer wall of a bag.
Air saturation builds up. The resistivity increases gradually.,Resistivity increases with air saturation.,Saturation is the rate at which resistance increases.
That piece of blue and white porcelain dates from the Song Dynasty. From its body can be seen the prosperity of the Song Dynasty.,Craft have time travel capability.,Porcelain is a type of animal used as a food source.
Seapals were ruptured by naughty kids. The developing bud lost its protection.,Sepals help protect the developing bud.,Bud is the most vulnerable part of the body.
At night Tom explored the subterranean burrows often excavated by aardvarks. He found warthogs.,Warthogs take shelter in subterranean burrows often excavated by aardvarks at night.,Warthogs dig burrows.
Sheep still need to be outdoors in winter. Ensuring their nutrition is critical.,Nutrition is the key to keeping sheep outside in the winter.,Nursing is a vital part of maintaining a healthy diet.
Bob read some related publications. He learned more details.,Publications offer details.,"

Reading is the process of learning."
He studied at what are quills made of. At last he knew they were made of modified hairs with a coat of keratin.,Quills are made of modified hairs with a coat of keratin.,Quills are made of altered hairs.
The Smiths live in Amazon. The elderly in the family are all over 90 years old.,Amazons are long lived creatures living up to eighty years.,"

Smiths have children."
Tom visited the zoo. Tom discovers that cubs live in different areas of the zoo depending on their genders.,Cubs are divided equally between genders at birth.,Cubs have different sexes.
Squeezing the juice out of the fruit diminishes the nutritions inside. Juices are not as good as fruits.,Juices are made by squeezing the juice out of the fruit.,Juices contain a lot of nutrients.
"After the Second World War, the population's standard of living and reactions changed. After World War II, global governance has changed.",Governance is the change brought about by the populations reactions., Global governance is a system of governance based on the principles of international law.
Tom is very careful about eating healthy. He substituted linseed oil for soybean oil.,Flaxseed is rich in linseed oil.,Linseed oil is a low-fat source of protein.
Mary likes motmots very much. She likes their turquoise plumage especially.,Motmots are magnificent birds with striking turquoise plumage.,Moatheons are the most common type of moatheon in the U.
The old man wanted to keep healthy. The old man ate food that can purify his body.,Purity is also a state of health.,Sugar is one of the main components of a healthy diet.
I planted dogwoods in my garden. It thrived without being overwhelmed by other various plants.,Dogwoods are tolerant of competition from many other plants.,Dogs thrive in a variety of habitats.
I once used ointments. I think lotions are better.,Lotions are much thinner than ointments.,Ointments are a way to control the body's natural anti-oxidant properties.
Customers should be informed of safety instructions. Attendants who are familiar with safety instructions are needed.,Attendants provide safety instruction.,Attendants are required to provide safety instruction.
The poor lady became our queen. She could live her natural life span.,Queens live natural life span.,She is the queen of the earth.
People have long been inseparable from petrochemicals such as plastics. Experts worry that the environmental protection policy on petroleum use will be aborted.,Petrochemicals are chemicals derived from petroleum.,Petrochemists have long known the environmental impact of their chemicals.
My phone is fully charged. I can make calls now.,Charge has effects., My phone is connected to the internet.
Rodents have special teeth. Teeth show one of their characteristics.,Rodents have characteristics.,Teeth have special features.
John saw the criminal's face and told the police. The police got the criminal.,Criminals have faces.,"

Cops are trained to deal with people."
Tom has many kinds of waterfowl in his farm. Tom needs to prepare a variety of different feeds.,Waterfowls eat vary diets.,Fowl feed on various types of food.
He is a slave to the landlord's family. He was forced by the landlord to do something.,Slavery is something imposed upon a human being by another at some moment after birth.,Slavery is a way of life.
The boss made over all his equity in the company. He no longer has the ownership interest of the business enterprise.,Equity is the ownership interest of the business enterprise.,Equity is owned by the owner.
The plastic was decompsed. There are a lot of carbon dioxide around it.,Decomposition releases carbon dioxide., Carbon dioxide is one of the main greenhouse gases in the atmosphere.
Mary wants to have a localized massage on her hands. The doctor tells her to do acupressure.,Acupressure is a type of highly localized massage.,Acupressures are the removal of the skin from the body.
The examination data showed severe calcification. The doctor said she had an aging placenta.,Calcification is a sign of placental aging.,Calcification is the result of a disease called age-related macular degeneration.
The citizens hope the government can build more ways. The government considers different environmental consequences.,Ways have different environmental consequences.,"

Environmental impact is defined as the amount of carbon dioxide in the atmosphere."
Peregrines passed my sight. I saw swift shadows.,Peregrines are fast fliers.,Ceregrains are the lightest of all the living things in the universe.
Tom wants to collect some remains of marine invertebrates. He picked up a lot of seashells.,Seashells are among the most familiar remains of marine invertebrates.,Seahells are the most common invertebrate found on the ocean floor.
This hamburger restaurant ran out of meat. It ordered raw meat from the farm of cattles.,Hamburgers come from dairy cattle.,Cattles are a group of people who eat meat.
Lisa went to the zoo and saw the stag. She saw that most stags are dark brown with a prick on their neck.,Stags tend to be a much darker brown with a scruff of hair on the front of the neck.,Stag have prick spots on their necks.
He is addicted to alcohol. He can't control his life.,Alcoholism results in loss of control.,Alcohol is the drug of choice for many people.
He earned a lot of mony this season compared with last one. His profit increased a lot.,Profit is the increase in wealth in a period.,Mony is the number one source of revenue in the NBA.
The bomb on the left exploded. The bomb next to it exploded too.,Explosions produce explosions., Explosions can cause explosions.
The doctor told William that his eyesight was gradually losing. The doctor used radiotherapy to treat William.,Radiotherapy uses low dose radiation to stop the progression of vision loss on the retina., Radiotherapy is the treatment of a permanent loss of vision.
Courtney feels that she has a high level of carbon dioxide. The doctor takes a blood test on her.,Bloodstreams carry carbon dioxide.,Cocaine is one of the most commonly used drugs in the body.
The ground was scattered with decaying fish. The air is full of the stink of decayed fish.,Decay has impact.,Decomposing fish is a common cause of death in many areas of the United States.
Their company has laid down a series of mining rules. They follow this rule in every mine areas.,Rules apply to mine areas.,Mining is the process of laying down a set of rules.
The lady hoped her poodle can have enough nutrients. She bought various food containing proteins and so on.,Poodles need proteins.,Poodles have a protein-rich diet.
Tom seached for relevant laws. He didn't know which version to follow.,Laws include versions., Laws are laws.
Peter exposed a live circuit to a changing magnetic field. The state of the wire changes.,Induction occurs when a magnetic field changes with time.,Circuits change when the magnetic field changes.
